Name,Position,HS,City,State,Height,Inches,Weight,CompRating,Offerer,Year,NatRank,PosRank,StRank,Stars,CommittedTo,15,Place,lon,lat
Jaydon Blue,RB,Klein Cain,Houston,TX,5,11.5,205,0.9226,Alabama,2022,195,15,31,4,Texas,//247sports.com/player/jaydon-blue-46085418,"Klein Cain, Houston, TX",-95.57475649999999,30.0161082
Jordan James,RB,Oakland,Murfreesboro,TN,5,10,205,0.9224,Alabama,2022,196,16,4,4,Oregon,//247sports.com/player/jordan-james-46081798,"Oakland, Murfreesboro, TN",-86.3538547,35.8838661
Gi'Bran Payne,RB,LaSalle,Cincinnati,OH,5,10,190,0.9036,Alabama,2022,278,22,10,4,Notre Dame,//247sports.com/player/gibran-payne-46094135,"LaSalle, Cincinnati, OH",-84.58661359999999,39.1890963
Antonio Martin,RB,Langston Hughes,Fairburn,GA,5,11,205,0.8976,Alabama,2022,314,28,28,4,Georgia Tech,//247sports.com/player/antonio-martin-46095019,"Langston Hughes, Fairburn, GA",-84.6336424,33.61651430000001
Terrance Gibbs,RB,Winter Park,Winter Park,FL,6,0,190,0.8966,Alabama,2022,322,29,37,4,Georgia Southern,//247sports.com/player/terrance-gibbs-46056841,"Winter Park, Winter Park, FL",-81.33923519999999,28.5999998
Damari Alston,RB,Woodward Academy,Atlanta,GA,5,10,205,0.8955,Alabama,2022,342,32,31,4,Auburn,//247sports.com/player/damari-alston-46079847,"Woodward Academy, Atlanta, GA",-84.44197989999999,33.6628164
Jaziun Patterson,RB,Deerfield Beach,Deerfield Beach,FL,5,10.5,190,0.8709,Alabama,2022,667,53,91,3,Iowa,//247sports.com/player/jaziun-patterson-46081922,"Deerfield Beach, Deerfield Beach, FL",-80.09976569999999,26.3184123
Kedrick Debron,RB,Gadsden County,Havana,FL,6,0,200,0.8175,Alabama,2022,NA,137,249,3,NA,//247sports.com/player/kedrick-debron-46098215,"Gadsden County, Havana, FL",-84.41462899999999,30.62380689999999
Luther Burden,WR,East St. Louis,East Saint Louis,IL,6,0,200,0.9974,Alabama,2022,3,1,1,5,Missouri,//247sports.com/player/luther-burden-46058915,"East St. Louis, East Saint Louis, IL",-90.1506465,38.624514
Evan Stewart,WR,Liberty,Frisco,TX,6,0,175,0.994,Alabama,2022,11,2,4,5,Texas A&M,//247sports.com/player/evan-stewart-46096676,"Liberty, Frisco, TX",-96.7424989,33.1407379
Chris Marshall,WR,Fort Bend Marshall,Missouri City,TX,6,3,195,0.9886,Alabama,2022,25,3,7,5,Texas A&M,//247sports.com/player/chris-marshall-46110458,"Fort Bend Marshall, Missouri City, TX",-95.5377215,29.6185669
Aaron Anderson,WR,Edna Karr,New Orleans,LA,5,9,185,0.9832,Alabama,2022,35,4,1,4,Alabama,//247sports.com/player/aaron-anderson-46093790,"Edna Karr, New Orleans, LA",-90.007827699999993,29.9364814
Kevin Coleman,WR,St. Mary's,Saint Louis,MO,5,11,170,0.9773,Alabama,2022,54,6,1,4,Jackson State,//247sports.com/player/kevin-coleman-46058557,"St. Mary's, Saint Louis, MO",-90.2511624,38.5751341
Kaden Saunders,WR,Westerville South,Westerville,OH,5,10,172,0.977,Alabama,2022,55,7,4,4,Penn State,//247sports.com/player/kaden-saunders-46081196,"Westerville South, Westerville, OH",-82.9231085,40.117869
Shazz Preston,WR,St. James,Saint James,LA,6,0,190,0.9768,Alabama,2022,56,8,5,4,Alabama,//247sports.com/player/shazz-preston-46078814,"St. James, Saint James, LA",-90.83087119999999,29.9828316
C.J. Williams,WR,Mater Dei,Santa Ana,CA,6,2,193,0.9707,Alabama,2022,73,10,6,4,USC,//247sports.com/player/c-j-williams-46082278,"Mater Dei, Santa Ana, CA",-117.8841454,33.7262194
Kobe Prentice,WR,Calera,Calera,AL,5,10,171,0.9687,Alabama,2022,78,12,5,4,Alabama,//247sports.com/player/kobe-prentice-46111989,"Calera, Calera, AL",-86.7535975,33.1028965
Kaleb Brown,WR,St. Rita,Chicago,IL,5,10.5,195,0.9685,Alabama,2022,79,13,2,4,Ohio State,//247sports.com/player/kaleb-brown-46080140,"St. Rita, Chicago, IL",-87.6841479,41.7523154
Jordan Hudson,WR,Garland,Garland,TX,6,1,180,0.9595,Alabama,2022,92,15,17,4,TCU,//247sports.com/player/jordan-hudson-46097244,"Garland, Garland, TX",-96.63888329999999,32.912624
Barion Brown,WR,Pearl-Cohn,Nashville,TN,6,1,173,0.9587,Alabama,2022,97,16,3,4,Kentucky,//247sports.com/player/barion-brown-46096621,"Pearl-Cohn, Nashville, TN",-86.81495919999999,36.1643501
Brenen Thompson,WR,Spearman,Spearman,TX,5,10,165,0.9476,Alabama,2022,131,20,21,4,Texas,//247sports.com/player/brenen-thompson-46100208,"Spearman, Spearman, TX",-101.1923795,36.1983665
Caleb Burton,WR,Lake Travis,Austin,TX,6,0,165,0.9465,Alabama,2022,132,21,22,4,Ohio State,//247sports.com/player/caleb-burton-46076668,"Lake Travis, Austin, TX",-97.9102647,30.4205138
Darrius Clemons,WR,Westview,Portland,OR,6,3,205,0.9422,Alabama,2022,144,24,1,4,Michigan,//247sports.com/player/darrius-clemons-46058500,"Westview, Portland, OR",-122.8659439,45.5503509
Kojo Antwi,WR,Lambert,Suwanee,GA,6,0,190,0.94,Alabama,2022,151,26,17,4,Ohio State,//247sports.com/player/kojo-antwi-46099884,"Lambert, Suwanee, GA",-84.1389311,34.1062076
Tychaun Chapman,WR,Landstown,Virginia Beach,VA,5,9,172,0.9233,Alabama,2022,194,28,6,4,North Carolina,//247sports.com/player/tychaun-chapman-46086347,"Landstown, Virginia Beach, VA",-76.085211,36.7790381
Armani Winfield,WR,Lewisville,Lewisville,TX,6,2,180,0.9178,Alabama,2022,209,30,34,4,Baylor,//247sports.com/player/armani-winfield-46056649,"Lewisville, Lewisville, TX",-96.9941903,33.0463292
Chandler Smith,WR,Mt. Dora,Mount Dora,FL,6,1,180,0.9135,Alabama,2022,227,33,26,4,Georgia,//247sports.com/player/chandler-smith-46101140,"Mt. Dora, Mount Dora, FL",-81.6066536,28.7853799
De'Nylon Morrissette,WR,North Cobb,Kennesaw,GA,6,0,197,0.909,Alabama,2022,251,39,22,4,Georgia,//247sports.com/player/denylon-morrissette-46056422,"North Cobb, Kennesaw, GA",-84.64859829999999,34.0401304
Isaiah Horton,WR,Oakland,Murfreesboro,TN,6,3,190,0.8948,Alabama,2022,346,52,11,4,Miami,//247sports.com/player/isaiah-horton-46058199,"Oakland, Murfreesboro, TN",-86.3538547,35.8838661
Phaizon Wilson,WR,Lancaster,Lancaster,TX,6,4,210,0.887,Alabama,2022,420,59,59,3,Grambling State,//247sports.com/player/phaizon-wilson-46080066,"Lancaster, Lancaster, TX",-96.7561082,32.5920798
Cameron Miller,WR,Memphis Academy of Health Sciences,Memphis,TN,6,1,195,0.8858,Alabama,2022,434,64,15,3,Tennessee,//247sports.com/player/cameron-miller-46085780,"Memphis Academy of Health Sciences, Memphis, TN",-89.92944899999999,35.177597
Amorion Walker,WR,Ponchatoula,Ponchatoula,LA,6,4,175,0.8784,Alabama,2022,530,72,26,3,Michigan,//247sports.com/player/amorion-walker-46101297,"Ponchatoula, Ponchatoula, LA",-90.4414762,30.4388041
Marquarius White,WR,Clay-Chalkville,Pinson,AL,5,10,155,0.8776,Alabama,2022,556,77,24,3,Tennessee,//247sports.com/player/marquarius-white-46111899,"Clay-Chalkville, Pinson, AL",-86.6023597,33.6954677
AJ Johnson,WR,Western,Fort Lauderdale,FL,6,2,205,0.8763,Alabama,2022,568,78,76,3,NA,//247sports.com/player/aj-johnson-46084604,"Western, Fort Lauderdale, FL",-80.13731740000001,26.1224386
Larry Simmons,WR,Moss Point,Moss Point,MS,6,2,175,0.8756,Alabama,2022,577,81,15,3,Ole Miss,//247sports.com/player/larry-simmons-46101006,"Moss Point, Moss Point, MS",-88.53446009999999,30.4115881
Jake Johnson,TE,Oconee County,Watkinsville,GA,6,5,225,0.9587,Alabama,2022,95,1,8,4,Texas A&M,//247sports.com/player/jake-johnson-46052164,"Oconee County, Watkinsville, GA",-83.4087708,33.8628959
Oscar Delp,TE,West Forsyth,Cumming,GA,6,5,224,0.9577,Alabama,2022,100,2,9,4,Georgia,//247sports.com/player/oscar-delp-46098327,"West Forsyth, Cumming, GA",-84.21416959999999,34.2101851
Jaleel Skinner,TE,IMG Academy,Bradenton,FL,6,5,216,0.9562,Alabama,2022,102,3,15,4,Miami,//247sports.com/player/jaleel-skinner-46058801,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Donovan Green,TE,Dickinson,Dickinson,TX,6,4,235,0.9554,Alabama,2022,105,4,19,4,Texas A&M,//247sports.com/player/donovan-green-46080070,"Dickinson, Dickinson, TX",-95.0513172,29.4607876
Theodor Melin Ohrstrom,TE,RIG Academy,Sweden,SWED,6,6,245,0.9162,Alabama,2022,214,6,1,4,Texas A&M,//247sports.com/player/theodor-melin-ohrstrom-46116967,"RIG Academy, Sweden, SWED",18.643501,60.12816100000001
Holden Staes,TE,Westminster School,Atlanta,GA,6,4,230,0.9026,Alabama,2022,280,11,26,4,Notre Dame,//247sports.com/player/holden-staes-46099767,"Westminster School, Atlanta, GA",-84.4346664,33.8424288
Colston Loveland,TE,Gooding,Gooding,ID,6,5,230,0.8971,Alabama,2022,317,14,1,4,Michigan,//247sports.com/player/colston-loveland-46097145,"Gooding, Gooding, ID",-114.7131081,42.9387917
Elijah Brown,TE,Wayne,Dayton,OH,6,5,230,0.897,Alabama,2022,318,15,12,4,Alabama,//247sports.com/player/elijah-brown-46101158,"Wayne, Dayton, OH",-84.1697464,39.74526
Jason Llewellyn,TE,Aledo,Aledo,TX,6,5,240,0.8858,Alabama,2022,436,21,63,3,Oklahoma,//247sports.com/player/jason-llewellyn-46111830,"Aledo, Aledo, TX",-97.6022471,32.6959643
Mason Taylor,TE,St. Thomas Aquinas,Fort Lauderdale,FL,6,4.5,230,0.8811,Alabama,2022,491,24,67,3,LSU,//247sports.com/player/mason-taylor-46111964,"St. Thomas Aquinas, Fort Lauderdale, FL",-80.1329575,26.1190231
Danny Lewis,TE,Westgate,New Iberia,LA,6,4.5,255,0.8734,Alabama,2022,624,31,30,3,Alabama,//247sports.com/player/danny-lewis-46112762,"Westgate, New Iberia, LA",-91.8570847,29.9988085
CJ Hawkins,TE,Berkeley Prep,Tampa,FL,6,6,220,0.8703,Alabama,2022,678,34,94,3,Stanford,//247sports.com/player/cj-hawkins-46111840,"Berkeley Prep, Tampa, FL",-82.5648305,27.9896384
Miles Kitselman,TE,Hutchinson C.C.,Hutchinson,KS,6,5,250,NA,Alabama,2022,NA,NA,NA,1,Alabama,//247sports.com/player/miles-kitselman-46133499,"Hutchinson C.C., Hutchinson, KS",-97.920531,38.068019
Zach Rice,OT,Liberty Christian Academy,Lynchburg,VA,6,6,282,0.9937,Alabama,2022,13,1,1,5,North Carolina,//247sports.com/player/zach-rice-46086346,"Liberty Christian Academy, Lynchburg, VA",-79.1721689,37.3604424
Josh Conerly Jr.,OT,Rainier Beach,Seattle,WA,6,5,283,0.9918,Alabama,2022,15,2,1,5,Oregon,//247sports.com/player/josh-conerly-jr-46057420,"Rainier Beach, Seattle, WA",-122.2639761,47.512255
Kelvin Banks,OT,Summer Creek,Humble,TX,6,5,300,0.9843,Alabama,2022,33,3,8,5,Texas,//247sports.com/player/kelvin-banks-46082828,"Summer Creek, Humble, TX",-95.20769489999999,29.9251884
Will Campbell,OT,Neville,Monroe,LA,6,6,300,0.983,Alabama,2022,36,4,2,4,LSU,//247sports.com/player/will-campbell-46085724,"Neville, Monroe, LA",-92.1265609,32.5212962
Elijah Pritchett,OT,Carver,Columbus,GA,6,6,280,0.9825,Alabama,2022,37,5,5,4,Alabama,//247sports.com/player/elijah-pritchett-46100449,"Carver, Columbus, GA",-84.9428319,32.4643248
Kiyaunta Goodwin,OT,Charlestown,Charlestown,IN,6,8,340,0.9824,Alabama,2022,38,6,1,4,Kentucky,//247sports.com/player/kiyaunta-goodwin-46056042,"Charlestown, Charlestown, IN",-85.6702406,38.45312
Tyler Booker,OT,IMG Academy,Bradenton,FL,6,5,325,0.9767,Alabama,2022,57,7,10,4,Alabama,//247sports.com/player/tyler-booker-46057337,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Jake Taylor,OT,Bishop Gorman,Las Vegas,NV,6,6,290,0.9431,Alabama,2022,138,13,4,4,Oklahoma,//247sports.com/player/jake-taylor-46094663,"Bishop Gorman, Las Vegas, NV",-115.3180831,36.0818382
Collin Sadler,OT,Greenville,Greenville,SC,6,5,285,0.9394,Alabama,2022,153,14,5,4,Clemson,//247sports.com/player/collin-sadler-46098635,"Greenville, Greenville, SC",-82.3940104,34.85261759999999
Jacob Sexton,OT,Deer Creek,Edmond,OK,6,5,285,0.909,Alabama,2022,250,18,6,4,Oklahoma,//247sports.com/player/jacob-sexton-46085990,"Deer Creek, Edmond, OK",-97.5178923,35.7138676
Malik Agbo,OT,Todd Beamer,Federal Way,WA,6,5.5,320,0.9022,Alabama,2022,282,22,5,4,Texas,//247sports.com/player/malik-agbo-46059102,"Todd Beamer, Federal Way, WA",-122.3150846,47.2780521
Tony Livingston,OT,King,Tampa,FL,6,4,260,0.8984,Alabama,2022,307,23,36,4,Florida,//247sports.com/player/tony-livingston-46097929,"King, Tampa, FL",-82.452618,28.0033575
E'Marion Harris,OT,Joe T. Robinson,Little Rock,AR,6,7,370,0.8981,Alabama,2022,310,25,3,4,Arkansas,//247sports.com/player/emarion-harris-46051814,"Joe T. Robinson, Little Rock, AR",-92.50683590000001,34.81391139999999
Aliou Bah,OT,IMG Academy,Bradenton,FL,6,5,325,0.8931,Alabama,2022,362,29,45,4,Georgia,//247sports.com/player/aliou-bah-46094353,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Qae'shon Sapp,OT,Lee County,Leesburg,GA,6,4,325,0.8925,Alabama,2022,367,30,34,4,Florida State,//247sports.com/player/qaeshon-sapp-46099183,"Lee County, Leesburg, GA",-84.1707423,31.7321156
Dayne Shor,OT,Denmark,Alpharetta,GA,6,6,295,0.8891,Alabama,2022,397,33,36,3,Alabama,//247sports.com/player/dayne-shor-46099920,"Denmark, Alpharetta, GA",-84.2940899,34.0753762
Travis Hunter,CB,Collins Hill,Suwanee,GA,6,1,165,0.9999,Alabama,2022,1,1,1,5,Jackson State,//247sports.com/player/travis-hunter-46084728,"Collins Hill, Suwanee, GA",-84.0225993,34.0340302
Domani Jackson,CB,Mater Dei,Santa Ana,CA,6,1,185,0.9952,Alabama,2022,5,2,1,5,USC,//247sports.com/player/domani-jackson-46057101,"Mater Dei, Santa Ana, CA",-117.8841454,33.7262194
Will Johnson,CB,Grosse Pointe South,Grosse Pointe,MI,6,3,190,0.9925,Alabama,2022,14,3,1,5,Michigan,//247sports.com/player/will-johnson-46058580,"Grosse Pointe South, Grosse Pointe, MI",-82.9024146,42.39084039999999
Denver Harris,CB,North Shore,Houston,TX,6,1,180,0.9889,Alabama,2022,23,4,6,5,Texas A&M,//247sports.com/player/denver-harris-46081216,"North Shore, Houston, TX",-95.21826279999999,29.7758059
Daylen Everette,CB,IMG Academy,Bradenton,FL,6,1,185,0.98740000000000006,Alabama,2022,28,6,6,5,Georgia,//247sports.com/player/daylen-everette-46085466,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Jeadyn Lukus,CB,Mauldin,Mauldin,SC,6,2.5,185,0.986,Alabama,2022,30,7,1,5,Clemson,//247sports.com/player/jeadyn-lukus-46095135,"Mauldin, Mauldin, SC",-82.310119,34.77873
Toriano Pride,CB,East St. Louis,East Saint Louis,IL,5,11,185,0.9673,Alabama,2022,80,8,3,4,Clemson,//247sports.com/player/toriano-pride-46058972,"East St. Louis, East Saint Louis, IL",-90.1506465,38.624514
Julian Humphrey,CB,Clear Lake,Houston,TX,6,1,185,0.9655,Alabama,2022,81,9,13,4,Georgia,//247sports.com/player/julian-humphrey-46078972,"Clear Lake, Houston, TX",-95.0624713,29.556625
Terrance Brooks,CB,Little Elm,Little Elm,TX,5,11,190,0.9643,Alabama,2022,83,10,14,4,Texas,//247sports.com/player/terrance-brooks-46099495,"Little Elm, Little Elm, TX",-96.89098919999999,33.1782296
Earl Little Jr.,CB,American Heritage,Fort Lauderdale,FL,6,0,175,0.9552,Alabama,2022,106,12,16,4,Alabama,//247sports.com/player/earl-little-jr-46082962,"American Heritage, Fort Lauderdale, FL",-80.1391798,26.1352626
Trequon Fegans,CB,Thompson,Alabaster,AL,6,1,181,0.953,Alabama,2022,117,14,7,4,Alabama,//247sports.com/player/trequon-fegans-46058489,"Thompson, Alabaster, AL",-86.8451459,33.222801
Khamauri Rogers,CB,Holmes County,Lexington,MS,6,0,150,0.9525,Alabama,2022,118,15,3,4,Miami,//247sports.com/player/khamauri-rogers-46081427,"Holmes County, Lexington, MS",-90.0531408,33.1131833
Laterrance Welch,CB,Acadiana,Lafayette,LA,6,1,180,0.9503,Alabama,2022,127,16,12,4,LSU,//247sports.com/player/laterrance-welch-46101177,"Acadiana, Lafayette, LA",-92.0198427,30.2240897
Jaylon Guilbeau,CB,Memorial,Port Arthur,TX,5,11.5,175,0.9366,Alabama,2022,160,20,24,4,Texas,//247sports.com/player/jaylon-guilbeau-46085543,"Memorial, Port Arthur, TX",-93.9444549,29.910445
JaDarian Rhym,CB,Valdosta,Valdosta,GA,6,1,170,0.9286,Alabama,2022,182,22,20,4,Auburn,//247sports.com/player/jadarian-rhym-46101331,"Valdosta, Valdosta, GA",-83.2784851,30.8327022
Austin Ausberry,CB,University Lab,Baton Rouge,LA,6,0,195,0.9275,Alabama,2022,185,23,13,4,Auburn,//247sports.com/player/austin-ausberry-46099542,"University Lab, Baton Rouge, LA",-91.18714659999999,30.4514677
Jyaire Brown,CB,Lakota West,West Chester,OH,6,0,178,0.9237,Alabama,2022,191,24,8,4,Ohio State,//247sports.com/player/jyaire-brown-46099473,"Lakota West, West Chester, OH",-84.4305288,39.3322858
Bobby Taylor,CB,Katy,Katy,TX,6,1,180,0.9233,Alabama,2022,193,25,30,4,Texas A&M,//247sports.com/player/bobby-taylor-46081751,"Katy, Katy, TX",-95.8549085,29.7839259
Tayon Holloway,CB,Green Run,Virginia Beach,VA,6,0,165,0.9192,Alabama,2022,204,26,8,4,North Carolina,//247sports.com/player/tayon-holloway-46086344,"Green Run, Virginia Beach, VA",-76.0919444,36.7983333
Jaeden Gould,CB,Bergen Catholic,Oradell,NJ,6,2,190,0.9084,Alabama,2022,254,31,3,4,Nebraska,//247sports.com/player/jaeden-gould-46081131,"Bergen Catholic, Oradell, NJ",-74.0481415,40.959635
Benjamin Morrison,CB,Brophy College Preparatory,Phoenix,AZ,6,0.5,175,0.8958,Alabama,2022,334,36,5,4,Notre Dame,//247sports.com/player/benjamin-morrison-46097106,"Brophy College Preparatory, Phoenix, AZ",-112.0721627,33.5048424
Nick Cull,CB,Seminole County,Donalsonville,GA,5,11,175,0.8891,Alabama,2022,396,40,35,3,Ole Miss,//247sports.com/player/nick-cull-46113833,"Seminole County, Donalsonville, GA",-84.87909110000001,31.0404625
Myles Pollard,CB,Ravenwood,Brentwood,TN,6,2,185,0.8742,Alabama,2022,608,54,20,3,Michigan,//247sports.com/player/myles-pollard-46085804,"Ravenwood, Brentwood, TN",-86.7641754,35.9549865
Dainsus Miller,CB,Creekside,Fairburn,GA,5,11,160,0.8677,Alabama,2022,745,70,77,3,Marshall,//247sports.com/player/dainsus-miller-46097066,"Creekside, Fairburn, GA",-84.6279637,33.5582841
Tyler Woodard,CB,Freedom Prep Academy,Memphis,TN,6,2,186,0.8638,Alabama,2022,829,78,26,3,NA,//247sports.com/player/tyler-woodard-46100102,"Freedom Prep Academy, Memphis, TN",-90.0736469,35.008928
Sonny Styles,S,Pickerington Central,Pickerington,OH,6,4,215,0.9938,Alabama,2022,12,1,2,5,Ohio State,//247sports.com/player/sonny-styles-46103419,"Pickerington Central, Pickerington, OH",-82.7556,39.8765722
Jacoby Mathews,S,Ponchatoula,Ponchatoula,LA,6,2,193,0.9817,Alabama,2022,39,2,3,4,Texas A&M,//247sports.com/player/jacoby-mathews-46082680,"Ponchatoula, Ponchatoula, LA",-90.4414762,30.4388041
Kamari Wilson,S,IMG Academy,Bradenton,FL,6,0,200,0.9807,Alabama,2022,44,3,7,4,Florida,//247sports.com/player/kamari-wilson-46058753,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Sam McCall,S,Lake Gibson,Lakeland,FL,6,0,182,0.9791,Alabama,2022,48,4,8,4,Florida State,//247sports.com/player/sam-mccall-46080648,"Lake Gibson, Lakeland, FL",-81.961664,28.1075308
Xavier Nwankpa,S,Southeast Polk,Des Moines,IA,6,2,200,0.9773,Alabama,2022,53,5,1,4,Iowa,//247sports.com/player/xavier-nwankpa-46086140,"Southeast Polk, Des Moines, IA",-93.3993751,41.5710447
Zion Branch,S,Bishop Gorman,Las Vegas,NV,6,2,195,0.9758,Alabama,2022,58,6,1,4,USC,//247sports.com/player/zion-branch-46058533,"Bishop Gorman, Las Vegas, NV",-115.3180831,36.0818382
Deyon Bouie,S,Bainbridge,Bainbridge,GA,5,11,185,0.9712,Alabama,2022,68,7,7,4,Texas A&M,//247sports.com/player/deyon-bouie-46056593,"Bainbridge, Bainbridge, GA",-84.57546990000002,30.9037995
Bryce Anderson,S,West Brook,Beaumont,TX,6,0,190,0.9691,Alabama,2022,77,8,12,4,Texas A&M,//247sports.com/player/bryce-anderson-46058493,"West Brook, Beaumont, TX",-94.1970687,30.0793255
Keon Sabb,S,IMG Academy,Bradenton,FL,6,2,200,0.9638,Alabama,2022,84,9,12,4,Michigan,//247sports.com/player/keon-sabb-46081324,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Bryan Allen Jr.,S,Aledo,Aledo,TX,6,0,185,0.9506,Alabama,2022,125,10,20,4,Texas,//247sports.com/player/bryan-allen-jr-46053225,"Aledo, Aledo, TX",-97.6022471,32.6959643
Chace Biddle,S,Garland,Garland,TX,6,0,190,0.9282,Alabama,2022,183,14,29,4,TCU,//247sports.com/player/chace-biddle-46099832,"Garland, Garland, TX",-96.63888329999999,32.912624
Sherrod Covil,S,Oscar Smith,Chesapeake,VA,6,0,185,0.9202,Alabama,2022,203,16,7,4,Clemson,//247sports.com/player/sherrod-covil-46099958,"Oscar Smith, Chesapeake, VA",-76.2564033,36.7402457
Cristian Driver,S,Liberty Christian,Argyle,TX,5,11,185,0.9142,Alabama,2022,225,18,36,4,Penn State,//247sports.com/player/cristian-driver-46076802,"Liberty Christian, Argyle, TX",-97.1910656,33.0834462
Myles Rowser,S,Belleville,Belleville,MI,6,0,185,0.9092,Alabama,2022,248,20,4,4,Campbell,//247sports.com/player/myles-rowser-46058611,"Belleville, Belleville, MI",-83.4852133,42.2047619
Devin Moore,S,Naples,Naples,FL,6,3,190,0.9064,Alabama,2022,265,21,29,4,Florida,//247sports.com/player/devin-moore-46085619,"Naples, Naples, FL",-81.7948103,26.1420358
Tre Donaldson,S,Florida State Univ. School,Tallahassee,FL,6,1,190,0.9043,Alabama,2022,274,22,31,4,Auburn,//247sports.com/player/tre-donaldson-46101161,"Florida State Univ. School, Tallahassee, FL",-84.22253599999999,30.384023
Larry Turner-Gooden,S,Bishop Alemany,Mission Hills,CA,6,0,179,0.9039,Alabama,2022,275,23,23,4,Texas,//247sports.com/player/larry-turner-gooden-46056208,"Bishop Alemany, Mission Hills, CA",-118.4612937,34.2749238
Markeith Williams,S,Evans,Orlando,FL,6,1,170,0.8998,Alabama,2022,300,25,34,4,Miami,//247sports.com/player/markeith-williams-46098654,"Evans, Orlando, FL",-81.3748173,28.5775891
Jaylin Marshall,S,Western,Fort Lauderdale,FL,6,3,190,0.8913,Alabama,2022,377,33,48,4,Georgia Tech,//247sports.com/player/jaylin-marshall-46080131,"Western, Fort Lauderdale, FL",-80.13731740000001,26.1224386
Jake Pope,S,Buford,Buford,GA,6,1,190,0.8884,Alabama,2022,403,34,38,3,Alabama,//247sports.com/player/jake-pope-46098355,"Buford, Buford, GA",-84.0043513,34.1206564
Alfonzo Allen,S,Miami Central,Miami,FL,5,10,185,0.8824,Alabama,2022,465,43,58,3,Baylor,//247sports.com/player/alfonzo-allen-46084012,"Miami Central, Miami, FL",-80.19606569999999,25.7807228
Anthony Brown,S,Milan,Milan,TN,6,0,185,0.8776,Alabama,2022,553,49,17,3,Arkansas,//247sports.com/player/anthony-brown-46103613,"Milan, Milan, TN",9.189982,45.464203500000004
Edric Weldon,S,South Broward,Hollywood,FL,6,3,200,0.8736,Alabama,2022,616,54,82,3,Campbell,//247sports.com/player/edric-weldon-46110371,"South Broward, Hollywood, FL",-80.1752229,25.9961319
Malaki Starks,ATH,Jefferson,Jefferson,GA,6,1,200,0.9905,Alabama,2022,19,1,4,5,Georgia,//247sports.com/player/malaki-starks-46094592,"Jefferson, Jefferson, GA",-83.5723876,34.1170537
Isaiah Bond,ATH,Buford,Buford,GA,5,10.5,175,0.9774,Alabama,2022,52,2,6,4,Alabama,//247sports.com/player/isaiah-bond-46097889,"Buford, Buford, GA",-84.0043513,34.1206564
Kendrick Law,ATH,Captain Shreve,Shreveport,LA,5,11,195,0.9629,Alabama,2022,86,3,8,4,Alabama,//247sports.com/player/kendrick-law-46100282,"Captain Shreve, Shreveport, LA",-93.7064056,32.4683136
Azareye'h Thomas,ATH,Niceville,Niceville,FL,6,2,181,0.9609,Alabama,2022,90,4,14,4,Florida State,//247sports.com/player/azareyeh-thomas-46099405,"Niceville, Niceville, FL",-86.4957489,30.5286959
Amari Niblack,ATH,Lakewood,Saint Petersburg,FL,6,4,220,0.9416,Alabama,2022,146,5,17,4,Alabama,//247sports.com/player/amari-niblack-46080272,"Lakewood, Saint Petersburg, FL",-82.6565824,27.7211639
Jaren Kanak,ATH,Hays,Hays,KS,6,2,210,0.9379,Alabama,2022,156,6,1,4,Oklahoma,//247sports.com/player/jaren-kanak-46102946,"Hays, Hays, KS",-99.3267702,38.8791783
Antonio Kite,ATH,Anniston,Anniston,AL,6,1,180,0.9337,Alabama,2022,167,8,9,4,Alabama,//247sports.com/player/antonio-kite-46110665,"Anniston, Anniston, AL",-85.8316318,33.6598257
Jaden Mangham,ATH,Wylie E. Groves,Franklin,MI,6,3,185,0.9,Alabama,2022,297,13,6,4,Michigan State,//247sports.com/player/jaden-mangham-46057193,"Wylie E. Groves, Franklin, MI",-83.2440767,42.5173911
Kye Stokes,ATH,Armwood,Seffner,FL,6,2,185,0.8933,Alabama,2022,361,16,44,4,Ohio State,//247sports.com/player/kye-stokes-46111680,"Armwood, Seffner, FL",-82.2959525,28.004948
Omari Kelly,ATH,Hewitt-Trussville,Trussville,AL,6,2,180,0.8925,Alabama,2022,366,18,16,4,Auburn,//247sports.com/player/omari-kelly-46084955,"Hewitt-Trussville, Trussville, AL",-86.5903385,33.665161
Mac Chiumento,P,Seabreeze,Daytona Beach,FL,6,4,205,NA,Alabama,2022,NA,NA,NA,1,Florida State,//247sports.com/player/mac-chiumento-46117660,"Seabreeze, Daytona Beach, FL",-81.015593,29.2357188
Ty Simpson,QB,Westview,Martin,TN,6,2,200,0.9883,Alabama,2022,26,3,2,5,Alabama,//247sports.com/player/ty-simpson-46056473,"Westview, Martin, TN",-88.8462746,36.3023166
Walker Howard,QB,St. Thomas More,Lafayette,LA,6,1,195,0.981,Alabama,2022,41,5,4,4,LSU,//247sports.com/player/walker-howard-46058715,"St. Thomas More, Lafayette, LA",-92.0409435,30.1458445
Gunner Stockton,QB,Rabun County,Tiger,GA,6,1,220,0.9506,Alabama,2022,124,7,12,4,Georgia,//247sports.com/player/gunner-stockton-46059056,"Rabun County, Tiger, GA",-83.4329398,34.8470372
